id,fecha_nacimiento,fecha_alta,id_municipio,id_estado,tipo_persona,genero,actividad_empresarial
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,1988-06-15,2019-01-25,5509014,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
a5351cc46afe17512d59c3c5aca1c5e3c7be98cb,1990-12-26,2019-01-18,5509005,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
0f4229e8187ec8827e8fab1519d9ec344013302c,1956-10-14,2019-01-18,5509010,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
fe25435085da4e8b314592f5aab3655699ea1894,1988-05-02,2018-12-10,4701011,47,Persona Fisica Sin Actividad Empresarial,M,ADMINISTRACION DE INMUEBLES
dec15d9131c76ced8aec4e119dc5cc633814a9b7,1990-01-29,2018-12-08,5509016,55,Persona Fisica Sin Actividad Empresarial,F,AGENCIA DE PUBLICIDAD
a9c97ba219836ca7816b05b83f86702fcf1ae6c0,1985-10-30,2018-12-01,5509016,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
de660ad30a157585a63d8e96035a0f01b365be95,1992-02-02,2018-11-27,5509002,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,1995-07-01,2018-11-05,6014120,60,Persona Fisica Sin Actividad Empresarial,M,CONSTRUCCION DE INMUEBLES
bf3ac6be503f22e65824741f94618946d74738ce,1988-07-12,2022-11-04,6014120,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
68e8678f677574a38d820f1aa63839f17f3d99c4,1991-05-25,2017-10-08,6519046,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
65c1a2b20b4a5e9fec098bb405833de299641f17,1990-05-09,2017-07-22,6519026,65,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
e2af698cf9d7653f46566dba4fe3e448d302b6fa,1974-09-09,2017-07-02,6519031,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
40d7fb86daa5fefd3993e7146dc9cd6c4d2ba01d,1994-05-19,2019-08-16,6721114,67,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
ef2d3b77353cf979c0776c355f7facb0f5447d42,1988-06-15,2017-03-26,6014097,60,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
e156442518b47d75117838873fdda3a13a22b775,2002-06-13,2021-06-21,6519039,65,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,1987-12-14,2021-05-17,4701005,47,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
cef027105f3025f7365b1ced0696d775f8a677f8,1996-11-03,2021-04-11,6519006,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
b844dcbf099229e1b8361b87fc14df3fe9ba34c7,1956-12-20,2021-03-02,6115054,61,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,1978-08-08,2021-01-03,6822006,68,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
19cc3a917c08b1732559b5c1c556536626015bd7,1971-08-17,2022-08-28,5509016,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
2a489f155f62e3ceb5a75e08e8c79d9506816a2b,1988-02-14,2020-12-05,6115058,61,Persona Fisica Sin Actividad Empresarial,F,AGENCIA DE PUBLICIDAD
6f0e920666216ad4784a8ea41e2d2efbc349af0c,1964-07-24,2020-11-30,6519045,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
ee404cd1a592dd1ea2ecc9680f1dd7b52425dba8,1990-01-07,2020-11-07,5105035,51,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
5adf10c192a046977d4c9b3c7bd647e73e5450ea,1998-07-30,2020-08-22,6519006,65,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,1976-12-17,2020-07-11,4802001,48,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
4036de168267e3e8e12ead8c8d7f8181fdd8fe62,1971-03-22,2020-05-23,6519018,65,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
4f84c820677250929c22452f462d208dafd3ded6,1990-10-11,2020-05-17,6519046,65,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
3f18c3fb11f0d8f9a4860b2de8b537c85f2ed34c,1986-02-06,2020-05-16,5509005,55,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS ADMINISTRATIVOS DE TRAMITE Y COBRANZA INCLUSO ESCRITORIOS PUBLICOS
bce2c5efb98c0f18a5cd10bd1315d2c94c061224,1982-10-08,2021-04-24,6519006,65,Persona Fisica Con Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
4c160a10f895ff988769ae6aefaea97ecbe9a1d7,1977-11-03,2020-05-09,6014039,60,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR INDUSTRIAL
1c58aa6f46a23aa04f494de78a4a0a327b343482,1996-07-04,2020-04-12,6519026,65,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
a94015eeb4f4affa02dffa1513c6300e5b986493,1996-03-15,2020-04-11,7731050,77,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
e3867801a20de8518b7ba249c3fa9146180968f6,1994-09-28,2020-04-11,6519039,65,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
43413dd6f7abc3c23e31d06a5d098a50e5520367,1989-07-28,2020-03-30,6822006,68,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
93b51942a83638733b6c8deba59caa655d97a71b,1977-11-23,2020-03-29,6014120,60,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
b8cf6fd931530aaf329356c699efa0bcf743f5f5,1995-03-21,2020-03-23,6923005,69,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
1ba596b3179a3d78e58850f5e3bb8fb7957dee11,1990-09-03,2020-03-07,7327004,73,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
8d1c6cfe1e462558fa1dfc351102d035b0098395,1990-07-24,2020-02-28,6014039,60,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
2ebcab73eee822e30c5af5d2dd7527b92a41ce03,1997-01-08,2020-02-04,6014039,60,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
af004a72d7b5d9e568aff127c0ea8f834b65a0d0,2001-09-16,2020-01-26,5509007,55,Persona Fisica Sin Actividad Empresarial,M,DESPACHO DE OTROS PROFESIONISTAS
73b3756d30c612bd589905f27ca5b274f74ac994,1981-06-17,2020-01-17,6115033,61,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DE GOBIERNO
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,1991-02-26,2020-01-14,5509014,55,Persona Fisica Sin Actividad Empresarial,M,ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES
bd4713ce9184d31af96fcd25184adb32a74c03a9,1999-08-10,2020-01-10,7428041,74,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD
06ca5015907f43d644fd5a91ede20434f6fecafc,1997-03-16,2020-01-05,6519031,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
989412e818ab7ca242cdfdbd3fbba2acd00b0a1b,1971-12-20,2019-12-27,5509015,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
acdb27423ce7a1df705dfd9d18337fa9544774be,1983-02-26,2019-12-27,4802002,48,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
e3d5ca5bff88434711edb6aacf266beedc44e69e,1995-10-29,2021-09-04,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
89148485df0d33105af6851f82277226db50dcb7,1983-04-17,2019-12-22,6822014,68,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
18a53fc225d64401086c316fb899833b6d639c78,1991-05-22,2019-11-16,5105030,51,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
e7dd27b82568166b7aa92931f04b21b0da0fc213,1979-12-29,2019-11-12,5509005,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
b5d350b1128e6753568aeb224163d5dcf0c8da76,1985-01-16,2019-10-14,5509014,55,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
be2b92813b37ca91eb20268ad1a6ea63888285d8,1992-05-31,2019-10-13,7226018,72,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
7edfcd56ba7608723a0c97ab03a2756b1d40e6d2,1985-11-04,2019-10-12,6519026,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
4e6f30dd103c6e6e0722ef129463731309308108,1999-09-02,2019-09-06,6115025,61,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
9586829eed3a6f674cd4d978783e519965bae350,1990-01-25,2019-08-30,4802002,48,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
84074d151c1e63cdeec829181a59d9478595abbd,1999-01-01,2019-08-16,6519026,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
bda00303d27062b9d0eb2970a79d54cc538cf157,1994-10-28,2019-07-06,5509014,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
933b47c845ca779510d534ffa44f83329f0efc14,1987-09-25,2019-07-05,4802004,48,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS ADMINISTRATIVOS DE TRAMITE Y COBRANZA INCLUSO ESCRITORIOS PUBLICOS
daf24442dd672100282d0b3995a637cf5e7b7960,2000-09-10,2019-06-16,5004002,50,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
4a2976ccaf7d5784746167815823d58926397a7b,1993-05-15,2019-06-14,6115106,61,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE CONTADURIA Y AUDITORIA INCLUSO TENEDURIA DE LIBROS
e33dd5843e1cd1c3972ab90a65dc81848775bb53,1996-08-25,2019-06-11,5913077,59,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
bac0e9d1b2241407cb417a3e6913387cfa7e23ef,1967-08-10,2020-05-06,5408037,54,Persona Fisica Sin Actividad Empresarial,M,JUBILADO
6879453455342d5d2eb3b21436bc1807c3018f33,1993-04-08,2019-05-28,5509015,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
0e0eb9a364f2ebe899650011c241766b7c6ae7d0,1986-03-31,2019-05-06,6721119,67,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL
acd31bc9020bf2f6ad27af7ef9371affa07834c4,1986-08-14,2021-01-09,5105030,51,Persona Fisica Con Actividad Empresarial,M,AGENTE DE SEGUROS
4a2526b517380ba069219095d6b91416a88e6b33,1990-09-30,2021-02-27,6014039,60,Persona Fisica Con Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
2b27bc3d5579686feab6d4f412a21c694681147b,1995-08-13,2019-03-29,6014039,60,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
441375fdce2120c1eb5d3704973d860c2c89f4d1,1995-12-19,2018-12-29,6519026,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
e1c58f430adc268b5893a4850cae1b94bf8761fa,1990-01-02,2018-12-14,5509014,55,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
155a6724b044c00b762c334737124fe4602cf0eb,1994-01-23,2018-12-07,6923005,69,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
dacc0ac145f2a5bd2a0863364d7d1b3a1457aaf8,1978-05-13,2018-11-27,5408019,54,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
900891c32d4afe8e98a39de4684e18c15350c56f,1969-10-20,2018-11-17,7024028,70,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
f6161a188ad5af65abf91a6330acfb8dacda6dd8,1990-09-21,2018-11-12,5509016,55,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
0ec221ac469162bba85cbd6a6ae83b73b69313e1,1994-08-24,2018-11-09,7125012,71,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
06a11e73530670c0ab02598f0a621b84ffc894ce,1995-11-04,2015-03-29,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
e2d5081beeee6b04588534bf47bbc64c4df97d46,1983-04-17,2019-02-04,5509017,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
2da57c64924a452d44912549aaf5049a3bc1078c,1981-10-02,2016-11-13,5509012,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
8d9b34966d8592ada34c6a7929237759b85ad0fc,1988-11-09,2017-10-09,6014039,60,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
c59a9663a700f80b76dfe4e9d40122cb404110c1,1990-05-16,2017-10-02,6115058,61,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
858db674cae4c86b76c3f344615e3a5c7627a03d,1995-07-28,2017-08-05,6519044,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
d933e0b414034f16723090f187c24f8a73a3d875,1985-06-15,2017-05-22,6014120,60,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
37b99d7377abb8aa359cf93f293f51157146e178,1976-03-15,2016-03-22,6519048,65,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
8d37c46b384eba1320aca07a0b7773dc3041e799,1995-03-12,2015-10-31,6519031,65,Persona Fisica Sin Actividad Empresarial,F,ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES
af71d9941c1c6bf95011bec2f93aab3ef6f577a4,1986-05-10,2021-09-05,6014039,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
5c116b0c425ef3ee1e7198ab237b5fdb588cddaa,1985-06-29,2021-04-17,5105035,51,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
9d944a0df9d0ab74a5db9227cf2a6306f7569033,1984-11-26,2021-04-12,5408019,54,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DE GOBIERNO
b710d064e6175ccc949b5410c02ff5e923f3acc2,1990-04-20,2020-12-15,6115121,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
b5c20589d155f24cd28d1cf9f30533e5f5a22270,1984-08-02,2020-12-13,5004003,50,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
95f7148846d2fa8d36d4201aa4c24af4c702bfc5,1980-12-28,2020-12-07,7226018,72,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD
cc30d026bd041e02177ac78e89a35afecfec2be4,1989-10-05,2020-11-22,5509016,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DE GOBIERNO
5dba57234dbf108ff3545c01a3192773e57c9a54,1979-10-06,2020-11-01,7428032,74,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL
a7d391e783c585b9737c2f796f770bc7dc44ad4b,1981-11-30,2020-10-21,7731050,77,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
55ebf10b7d7cc89cb08b6ab9b4bd12fc7b4421ff,1969-03-02,2020-08-29,7428032,74,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
fc775e89845bbe5f2a5f0fd94ff88f271381e1ae,1989-01-02,2020-08-19,6822014,68,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL
9f81429db5e6bbc00c36d4603e728f7259a0452a,1991-12-10,2020-08-16,5509016,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
5983fcf00592189d319fdc00afcf0f1e6b2e5e19,1979-09-10,2020-07-18,5509012,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
3664ae66cfd5a77a5a5e4222d8baca2b11a5c4cd,1987-03-30,2020-06-23,5105035,51,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
b31a7784075027d3162d6a915c05e520bec6a4da,1981-10-19,2020-05-23,6519046,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
544bb44ecbbb710250981e155e9db7641ae39747,1998-12-26,2020-04-18,6519039,65,Persona Fisica Sin Actividad Empresarial,F,ESTUDIANTE
651f696b6514773a1834acb67c6a6aabb914dbb9,1997-10-29,2020-03-24,6519046,65,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS ADMINISTRATIVOS DE TRAMITE Y COBRANZA INCLUSO ESCRITORIOS PUBLICOS
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,1968-10-16,2020-03-10,5509003,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
f6d3f859ffd9ce50b28578db7b3452e109c82a4f,1983-04-17,2020-03-04,7630087,76,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DE GOBIERNO
3d33532de3286ac0819c37ad3572a771752574ce,1987-07-31,2020-02-25,5509008,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
2b23362864745ad74a25360f3bf4eb12b6eb69df,1974-10-07,2020-02-21,6519009,65,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL
0431ee5805e9638f3b24d93812182ec88d7b8c20,1987-12-23,2020-02-09,5509016,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
32ed85f39b2139c857e227d25c39fcb8a5f2d526,1992-11-24,2020-01-04,6115039,61,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
a5bd54bc9a7ddc82ffa1fbde4a320991ed6155a9,1990-11-20,2019-12-10,7731050,77,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
5ae12c63593f0c14c4e9d5b834d036ed4df3f891,1984-03-04,2019-12-09,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
5e762559eef3de0ff32496956bc3a2c641a7e66e,1981-05-24,2019-11-29,6519026,65,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
3775c3afb11d4353bd6b970a5493a547fad61052,1973-05-13,2020-11-11,4802004,48,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
a29a2f569c77d4eb2370305483ca2a39f17bbc9a,2000-10-13,2019-11-17,5105030,51,Persona Fisica Sin Actividad Empresarial,F,ESTUDIANTE
588549b1f3fee81ace48f0bf69007bb8442179d3,1985-02-02,2019-11-08,5509017,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
37e36e2ed1a39404ce9270b3f564cb7afa4b4b8a,1995-10-25,2019-10-19,7327008,73,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
f9dfa4b57f3fbefe0a932ae8a4e5c56eaf4e8705,1981-10-30,2019-10-06,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
341cc326e0851894259d1e0cf0054966906cc8e8,1980-11-10,2019-09-30,5105035,51,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
d79301179afb21ee244e4dd1dd539564fd65b42d,1987-11-25,2019-09-15,6923004,69,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
e8b5308b32e24f3333d5180ba0d090cd12591783,1985-06-25,2019-09-02,6519039,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
0e91fc4b2fd7104e53c57c2500fc15deaa0c335f,1995-08-27,2019-08-23,5509007,55,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,1980-08-10,2019-07-21,5509012,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
7bc4125707eefec6bc75330752b569049467e967,2000-06-13,2019-07-14,6519044,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
600bcaaa54e4b062801f7eea3f08541e97ab3dce,1986-07-15,2019-05-28,7630087,76,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
c29798de297478fee2308ee3e12cd2dd4b44bb78,1958-11-09,2019-05-17,6721114,67,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
b7c3a205e5fc6fe2fb4a0f26a5ca6569187dd50c,1976-10-01,2019-03-29,4701001,47,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
48a4e33204d499333c4b8d7bc8fd4ef6433234dc,1993-01-26,2019-03-03,6115013,61,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
909503ac66a33beb974546861a29b9edc1d154af,1986-12-31,2019-02-17,5509006,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
7756640069a6b56d01cd238ab20de08e97c7c798,1998-06-19,2019-02-15,4802004,48,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,2001-01-12,2019-02-09,6115106,61,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
dc7685e74f614b20b1a9738b5a8fb091c7c0854e,1988-01-20,2019-01-18,5913061,59,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
f827b1b18787c476a5c5c5bd3653aa2eef3cf9c1,1976-02-25,2018-12-28,6115121,61,Persona Fisica Sin Actividad Empresarial,F,ESTABLECIMIENTOS PUBLICOS DE INSTRUCCION EDUCACION SUBPROFESIONAL YPROFESIONAL CULTURA E INVESTIGACION
35d11a28bedd333dd4abd48fbdcdda0199f12462,1988-01-03,2018-12-14,6519031,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
1137144400298dbcb716b2ddb2760991989015b2,1975-11-15,2018-11-30,6418020,64,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
1149bab4e75af718cce2cdab716824e584c3d947,1990-04-08,2018-11-19,6519039,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DE GOBIERNO
38aea4f15b9ddd201ad4126c09ac898ff4fa26fd,1973-08-11,2018-11-11,7630193,76,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
48ac89a09a8508ea30d855fd22439b1cb17cb8ee,1988-04-09,2018-11-05,6115120,61,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
fb31fbf220277579fa1b9d3404b3c574f033d27f,1982-12-12,2018-11-03,4802004,48,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
d086632b1bcbd27e4f05b991dcebbaefee31131d,1983-06-09,2021-09-22,6115106,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
dd368088ed7f37b40f51156847449a0ed03f8e06,1988-09-18,2018-10-13,5711020,57,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
8a6c7204712c11c08cdb6d6397e5a7c710610d83,1975-08-17,2019-10-19,6519039,65,Persona Fisica Sin Actividad Empresarial,M,ESTABLECIMIENTOS PRIVADOS DE INSTRUCCION EDUCACION CULTURA E INVESTIGACION
7298427091e4bbb77db0afbf9b2b8be3cf9bdc93,1990-09-12,2019-10-08,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,1990-12-07,2018-03-03,7731050,77,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
35b952a27bd455afcd2546744cb6797729e37dc5,1996-10-07,2021-12-04,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
fa31f13707cdc920488dfa3c400ce9ad753795ba,1987-09-21,2021-12-29,6923008,69,Persona Fisica Con Actividad Empresarial,M,ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES
f9674cccab9da1fac99c0cfd46da9029be31ea64,1967-07-27,2017-04-15,6519048,65,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
2b123fc6b4d0f90d942e2a59f3973d05ae9f36e1,1993-09-23,2017-02-27,6519026,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
8ff077cf5a0fcdc8a9e9c7be296db30c2330d9ed,1993-02-17,2021-03-14,6519039,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
